Species.ID.number,Kingdom,Phylum,Class,Order,Family,Species,Red.List.status
22734732,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Caloenas maculata,EX
22690819,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Claravis geoffroyi,CR
22690195,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba argentina,CR
22690173,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba elphinstonii,VU
22690097,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba eversmanni,VU
22690222,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba jouyi,EX
22690226,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba pallidiceps,VU
22690191,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba punicea,VU
62254534,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba thiriouxi,EX
22690138,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba thomensis,EN
22690178,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba torringtoniae,VU
22690218,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba versicolor,EX
22690804,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina cyanopis,CR
22691890,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Didunculus strigirostris,CR
22691668,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula aurorae,EN
22691749,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula bakeri,VU
22691744,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula brenchleyi,VU
22691634,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula carola,VU
22691794,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula cineracea,EN
22691674,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula galeata,EN
22691622,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula mindorensis,EN
22691710,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula pickeringii,VU
22690733,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ectopistes migratorius,EX
22690991,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba crinigera,VU
22690988,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba keayi,CR
22691005,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba menagei,CR
22690985,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba platenae,CR
22690689,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geophaps smithii,VU
22729904,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon caniceps,VU
22729909,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon leucometopia,EN
22728282,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon purpurata,EN
22691865,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Goura cristata,VU
45014473,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Goura scheepmakeri,VU
22732918,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Hemiphaga chathamensis,VU
22690664,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Henicophaps foersteri,VU
22690868,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila battyi,VU
22690898,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila conoveri,EN
22690895,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila ochraceiventris,VU
22690874,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila wellsi,CR
22691086,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Microgoura meeki,EX
62257034,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas cicur,EX
22728712,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas duboisi,EX
22690392,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas mayeri,EN
22728722,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas rodericanus,EX
22728031,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps aruensis,VU
22726273,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps insularis,EN
22690281,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas caribaea,VU
22690302,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas oenops,VU
22690328,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas subvinacea,VU
22690062,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pezophaps solitaria,EX
22724523,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron brunneiceps,VU
22691121,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron cinereiceps,EN
60543516,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron frontalis,CR
22691568,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus arcanus,CR
22691485,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus chalcurus,VU
22691307,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus dohertyi,VU
22691539,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus granulifrons,VU
22691470,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus huttoni,VU
22691490,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus insularis,VU
22691495,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus mercierii,EX
22691465,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus rarotongensis,VU
22691435,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus roseicapilla,EN
22691317,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus marchei,VU
22728045,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus meridionalis,VU
22728146,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus subgularis,VU
22690059,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Raphus cucullatus,EX
22690970,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Starnoenas cyanocephala,EN
22727533,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia dusumieri,VU
22691198,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron capellei,VU
22691170,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron floris,VU
22728176,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron griveaudi,EN
22691236,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron pembaensis,VU
22691186,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron psittaceus,EN
22691227,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron sanctithomae,VU
22690740,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida graysoni,EW
22690901,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Zentrygon carrikeri,EN
22726874,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides bougainvillei,EN
22726883,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides excelsus,EN
22683542,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides hombroni,VU
22727941,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides regalis,VU
22726971,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Alcedo euryzona,CR
61655451,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx melanurus,VU
61655468,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx mindanensis,VU
45355856,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx sangirensis,CR
22683051,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx websteri,VU
22683582,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Tanysiptera ellioti,VU
22725862,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus cinnamominus,EW
22683387,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus funebris,VU
22683499,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus gambieri,CR
22683487,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus godeffroyi,CR
22726585,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus reichenbachii,VU
22683465,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus ruficollaris,VU
22683291,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus winchelli,VU
22682931,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Brachypteracias leptosomus,VU
22682937,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Geobiastes squamiger,VU
22682969,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Uratelornis chimaera,VU
22682989,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,MOMOTIDAE,Electron carinatum,VU
22724459,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Carpococcyx viridis,CR
22684257,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus chlororhynchos,VU
22684236,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus nigrorufus,VU
22684222,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus rectunguis,VU
22684225,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus steerii,CR
22684340,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus ferrugineus,VU
22684360,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus rufigularis,EN
22684143,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua delalandei,EX
22728841,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Nannococcyx psix,EX
62144610,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Neomorphus geoffroyi,VU
22684473,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Neomorphus radiolosus,EN
22684123,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Phaenicophaeus pyrrhocephalus,VU
22692211,ANIMALIA,CHORDATA,AVES,EURYPYGIFORMES,RHYNOCHETIDAE,Rhynochetos jubatus,EN
22728892,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Caracara lutosa,EX
22696380,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco araeus,VU
22696495,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco cherrug,EN
22731930,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco duboisi,EX
22696523,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco fasciinucha,VU
22696479,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco hypoleucos,VU
22696373,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco punctatus,EN
22696275,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Micrastur plumbeus,VU
22678525,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax alberti,CR
22678534,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax alector,VU
22678544,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax blumenbachii,EN
45092100,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax fasciolata,VU
22678537,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax globulosa,EN
45092131,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax pinima,CR
22678521,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax rubra,VU
22678486,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Mitu mitu,EW
22678453,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Oreophasis derbianus,EN
22678318,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Ortalis erythroptera,VU
45090459,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi koepckeae,CR
22678497,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi pauxi,EN
45090397,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi unicornis,CR
22678382,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope albipennis,CR
22678357,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope barbata,VU
22678398,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope jacucaca,VU
22678395,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope ochrogaster,VU
22678360,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope ortoni,EN
22678379,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope perspicax,EN
22678392,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope pileata,VU
22678449,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelopina nigra,VU
22678429,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pipile jacutinga,EN
22678401,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pipile pipile,CR
22678559,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Aepypodius bruijnii,EN
22678632,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Eulipoa wallacei,VU
22678646,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Leipoa ocellata,VU
22678576,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Macrocephalon maleo,EN
22678593,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius bernsteinii,VU
22728514,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius geelvinkianus,VU
22678620,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius laperouse,EN
22678615,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius layardi,VU
22678583,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius nicobariensis,VU
22678625,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius pritchardii,EN
22679545,ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Agelastes meleagrides,VU
22679717,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Cyrtonyx ocellatus,VU
22679576,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Dendrortyx barbatus,VU
22679650,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus atrifrons,VU
22679673,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus dialeucos,VU
22679663,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus melanonotus,VU
22679678,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus strophium,EN
22678795,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Ptilopachus nahani,EN
22679430,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Afropavo congensis,VU
22679063,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Arborophila ardens,VU
22727395,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Arborophila charltonii,VU
22679029,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Arborophila mandellii,VU
22679038,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Arborophila orientalis,VU
22679035,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Arborophila rufipectus,EN
22679312,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Catreus wallichii,VU
22728472,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Centrocercus minimus,EN
22678955,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Coturnix novaezelandiae,EX
22679299,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Crossoptilon mantchuricum,VU
22678733,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Francolinus gularis,VU
22679192,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophophorus lhuysii,VU
22679185,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophophorus sclateri,VU
22679278,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura bulweri,VU
45354985,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura edwardsi,CR
22727411,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura erythrophthalma,VU
22727425,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura pyronota,VU
22678934,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Melanoperdix niger,VU
22679141,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Ophrysia superciliosa,CR
22679440,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pavo muticus,EN
22679012,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Perdicula manipurensis,EN
22679365,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron inopinatum,VU
22734897,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron katsumatae,EN
22679385,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron malacense,VU
22679398,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron napoleonis,VU
22679393,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron schleiermacheri,EN
22678891,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis camerunensis,EN
22678815,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis harwoodi,VU
22678869,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis ochropectus,CR
22678896,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis swierstrai,EN
22728242,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Rhizothera dulitensis,VU
22679346,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Syrmaticus reevesii,VU
22679163,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tragopan blythii,VU
22679172,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tragopan caboti,VU
22679147,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tragopan melanocephalus,VU
22679514,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus cupido,VU
22679519,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus pallidicinctus,VU
22678901,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Xenoperdix udzungwensis,EN
22692109,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Anthropoides paradiseus,VU
22692064,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Antigone antigone,VU
22692073,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Antigone vipio,VU
22692039,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica pavonina,VU
22692046,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica regulorum,EN
22692129,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Bugeranus carunculatus,VU
22692156,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus americana,EN
22692167,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus japonensis,EN
22692151,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus monacha,VU
22692162,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus nigricollis,VU
22692053,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Leucogeranus leucogeranus,CR
22692181,ANIMALIA,CHORDATA,AVES,GRUIFORMES,HELIORNITHIDAE,Heliopais personatus,EN
45470698,ANIMALIA,CHORDATA,AVES,GRUIFORMES,PSOPHIIDAE,Psophia dextralis,EN
45470702,ANIMALIA,CHORDATA,AVES,GRUIFORMES,PSOPHIIDAE,Psophia obscura,CR
45470705,ANIMALIA,CHORDATA,AVES,GRUIFORMES,PSOPHIIDAE,Psophia viridis,VU
22732147,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Amaurornis magnirostris,VU
22728884,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aphanapteryx bonasia,EX
22692581,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aramides wolfi,VU
22692552,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aramidopsis plateni,VU
22728754,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Atlantisia podarces,EX
22692556,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Atlantisia rogersi,VU
22728873,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Cabalus modestus,EX
22692270,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Coturnicops exquisitus,VU
22692737,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Cyanolimnas cerverai,CR
22733394,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Diaphorapteryx hawkinsi,EX
62258591,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Dryolimnas augusti,EX
22728889,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Erythromachus leguati,EX
22692920,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica alai,VU
22728769,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica newtonii,EX
22692866,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula comeri,VU
22728763,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula nesiotis,EX
22692384,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallirallus australis,VU
22732059,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallirallus calayanensis,VU
22692388,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallirallus lafresnayanus,CR
22692604,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gymnocrex rosenbergii,VU
22728616,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gymnocrex talaudensis,EN
22692781,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Habroptila wallacii,VU
22692455,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia dieffenbachii,EX
22692412,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia okinawae,EN
22692441,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia owstoni,EW
22692450,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia pacifica,EX
22728740,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia poeciloptera,EX
22692395,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia sylvestris,EN
22692447,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia wakensis,EX
22692340,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus levraudi,EN
22692366,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus spilonota,VU
22692358,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus tuerosi,EN
22692374,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus xenopterus,VU
22692529,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Lewinia muelleri,VU
22728746,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Mundia elpenor,EX
22692854,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pareudiastes pacificus,CR
22692857,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pareudiastes silvestris,CR
